id,rank,workers,company,url,state_l,state_s,city,growth,revenue,ifmid,ifiid,metro,industry,yrs_on_list
21504,2268,260,MediRevv,medirevv,Iowa,IA,Coralville,160.1108,20335124,189,10,"Iowa City, IA",Health,5
25912,2271,100,Cervello,cervello,Massachusetts,MA,Boston,159.61,19917264,6,8,Boston,IT Services,3
19533,2272,110,The Bowen Consulting Group,the-bowen-consulting-group,Virginia,VA,Stafford,159.5647,13633863,3,7,"Washington, DC",Government Services,6
43929,2273,210,RAM Hotels,ram-hotels,Georgia,GA,Columbus,159.5544,13437307,429,22,"Columbus, GA-AL",Travel & Hospitality,1
3308,2277,226,Lyons Consulting Group,lyons-consulting-group,Illinois,IL,Chicago,159.2144,39989000,17,17,Chicago,Business Products & Services,7
19844,2279,106,Consultants 2 Go,consultants-2-go,New Jersey,NJ,Newark,159.0256,11474739,9,17,New York City,Business Products & Services,5
602,2281,3281,C2 Education,c2-education,Georgia,GA,Duluth,159.0137,58394513,29,19,Atlanta,Education,5
21359,2283,1952,New American Funding,new-american-funding,California,CA,Tustin,158.89,378640767,2,2,Los Angeles,Financial Services,4
2658,2284,125,SADA Systems,sada-systems,California,CA,North Hollywood,158.8266,47345944,2,8,Los Angeles,IT Services,9
20004,2287,1055,Russell Cellular,russell-cellular,Missouri,MO,Battlefield,158.5293,225016763,102,18,"Springfield, MO",Retail,6
17852,2288,691,EPIC Insurance Brokers and Consultants,epic-insurance-brokers-and-consultants,California,CA,San Francisco,158.4609,173578579,4,1,San Francisco,Insurance,3
37654,2291,1498,Itransition,itransition,Texas,TX,Austin,158.3144,18039094,18,9,Austin,Software,2
23148,2295,103,24Hr HomeCare,24hr-homecare,California,CA,El Segundo,158.0259,48147936,2,10,Los Angeles,Health,4
43937,2296,1230,Athene Holding,athene-holding,Iowa,IA,West Des Moines,158.0138,2624000000,161,1,"Des Moines-West Des Moines, IA",Insurance,1
3738,2297,620,Plasticard Locktech International,plasticard-locktech-international,North Carolina,NC,Asheville,158.0048,93093719,299,15,"Asheville, NC",Manufacturing,7
20997,2299,463,OBXtek,obxtek,Virginia,VA,Vienna,157.8776,76374569,3,7,"Washington, DC",Government Services,5
17421,2300,205,Kinnser Software,kinnser-software,Texas,TX,Austin,157.8481,45762614,18,10,Austin,Health,6
24437,2301,200,Team Services,team-services,New Jersey,NJ,Sussex,157.8173,10084766,9,17,New York City,Business Products & Services,3
25250,2302,105,Oslo Solutions,oslo-solutions,Washington,WA,Issaquah,157.8046,13123490,23,8,Seattle,IT Services,3
43939,2303,149,The Harvey Tool Company,the-harvey-tool-company,Massachusetts,MA,Rowley,157.746,62232748,6,15,Boston,Manufacturing,1
25127,2305,200,Standav,standav,Texas,TX,Dallas,157.5204,17939554,8,9,Dallas,Software,3
20333,2310,628,New Horizon Security Services,new-horizon-security-services,Virginia,VA,Manassas,157.173,21770036,3,13,"Washington, DC",Security,6
26009,2313,515,Your Castle Real Estate,your-castle-real-estate,Colorado,CO,Denver,156.8821,31107157,30,3,Denver,Real Estate,3
43943,2317,120,Rush Order Tees,rush-order-tees,Pennsylvania,PA,Philadephia,156.5475,22895112,49,4,Philadelphia,Consumer Products & Services,1
21408,2318,250,Symons Ambulance,symons-ambulance,California,CA,San Bernardino,156.3108,9894972,54,10,"Riverside-San Bernardino-Ontario, CA",Health,5
22632,2319,225,KB BUILDING SERVICES,kb-building-services,Nebraska,NE,OMAHA,156.3022,10795115,97,17,"Omaha-Council Bluffs, NE-IA",Business Products & Services,5
37796,2320,533,Romanoff Renovations,romanoff-renovations,Georgia,GA,Smyrna,156.2236,99722257,29,20,Atlanta,Construction,2
23561,2324,600,Ob Hospitalist Group,ob-hospitalist-group,South Carolina,SC,Mauldin,155.9943,130730043,1000,10,"Greenville-Anderson-Mauldin, SC",Health,4
2449,2327,170,Verndale,verndale,Massachusetts,MA,Boston,155.9525,22879449,6,5,Boston,Advertising & Marketing,10
17676,2328,175,Climate Pros,climate-pros,Illinois,IL,Glendale Heights,155.9283,35053782,17,20,Chicago,Construction,7
25632,2330,128,H&F Bread Company,hf-bread-company,Georgia,GA,Atlanta,155.8695,6377490,29,11,Atlanta,Food & Beverage,3
37934,2331,208,Metro Systems,metro-systems,Virginia,VA,Alexandria,155.7511,21634424,3,21,"Washington, DC",Human Resources,2
43946,2332,200,Ed Support Services,ed-support-services,California,CA,Oakland,155.7198,7583792,4,10,San Francisco,Health,1
25519,2333,200,Integrity Services,integrity-services,Massachusetts,MA,Stoneham,155.6866,11182298,6,17,Boston,Business Products & Services,3
6959,2335,305,bpa international,bpa-international,New York,NY,garden city,155.4449,14015398,9,14,New York City,Telecommunications,8
8327,2340,161,Vitals,vitals,New Jersey,NJ,Lyndhurst,155.2095,24932080,9,10,New York City,Health,7
43949,2341,112,ProcessMaker,processmaker,Florida,FL,Delray Beach,155.1962,5489434,1,9,Miami,Software,1
25938,2347,480,Little Sunshine's Playhouse,little-sunshines-playhouse,Missouri,MO,Springfield,154.883,12557236,102,19,"Springfield, MO",Education,2
25601,2365,342,Murgado Automotive Group,murgado-automotive-group,Florida,FL,Miami,153.1659,360697207,1,18,Miami,Retail,3
22307,2369,227,Weifield Group Contracting,weifield-group-contracting,Colorado,CO,Denver,152.9666,46253723,30,20,Denver,Construction,3
1344,2372,501,22nd Century Technologies,22nd-century-technologies,New Jersey,NJ,Somerset,152.7174,59350952,9,7,New York City,Government Services,8
18145,2384,179,Manufacturing Technical Solutions,manufacturing-technical-solutions,Alabama,AL,Huntsville,151.9519,40877173,69,7,"Huntsville, AL",Government Services,7
37565,2388,147,DriveShop,driveshop,Washington,WA,Redmond,151.7036,33691761,23,5,Seattle,Advertising & Marketing,2
18788,2392,270,United Data Technologies,united-data-technologies,Florida,FL,Doral,151.3418,214800599,1,8,Miami,IT Services,7
17275,2395,157,QuoteWizard,quotewizard,Washington,WA,Seattle,151.1267,73884000,23,1,Seattle,Insurance,7
26399,2396,5500,MS Companies,ms-companies,Indiana,IN,Indianapolis,151.1152,87788759,81,17,"Indianapolis, IN",Business Products & Services,3
25760,2401,220,rateGenius,rategenius,Texas,TX,Austin,150.5775,42079696,18,2,Austin,Financial Services,2
24524,2404,122,Records Solutions,records-solutions,Texas,TX,Dallas,150.221,10562287,8,17,Dallas,Business Products & Services,2
19535,2407,110,Dream Finders Homes,dream-finders-homes,Florida,FL,Orange Park,150.0331,139684414,64,3,"Jacksonville, FL",Real Estate,6
23056,2409,385,Whitacre logisitcs,whitacre-logisitcs,Ohio,OH,Portage,149.9309,49804061,300,6,"Toledo, OH",Logistics & Transportation,4
24709,2413,268,Rural Sourcing,rural-sourcing,Georgia,GA,Atlanta,149.2606,22391767,29,8,Atlanta,IT Services,3
17672,2415,175,Certent,certent,California,CA,Pleasanton,149.1923,25522672,4,2,San Francisco,Financial Services,5
1429,2417,378,Transportation Insight,transportation-insight,North Carolina,NC,Hickory,149.1533,1183942665,191,6,"Hickory-Lenoir-Morganton, NC",Logistics & Transportation,9
26580,2420,250,ResMac,resmac,Florida,FL,Boca Raton,149.0441,24737000,1,2,Miami,Financial Services,2
43967,2421,320,Windhaven Insurance,windhaven-insurance,Florida,FL,Doral,148.9502,268184849,1,1,Miami,Insurance,1
37916,2422,180,BioBridges,biobridges,Massachusetts,MA,WELLESLEY,148.6638,31226940,6,17,Boston,Business Products & Services,2
17538,2423,118,Mainstreet,mainstreet,Indiana,IN,Carmel,148.6012,178989759,81,3,"Indianapolis, IN",Real Estate,6
20937,2425,216,Kriser's Natural Pet,krisers-natural-pet,California,CA,Santa Monica,148.4638,24475712,2,18,Los Angeles,Retail,6
19825,2431,337,Kavaliro,kavaliro,Florida,FL,Orlando,147.7586,41733512,68,21,"Orlando, FL",Human Resources,6
43972,2438,167,TaleMed,talemed,Ohio,OH,Loveland,147.1306,15899031,47,10,Cincinnati,Health,1
43974,2440,600,Quality Floorshine,quality-floorshine,New York,NY,Brooklyn,147.0087,10759754,9,23,New York City,Environmental Services,1
37669,2441,122,The SpyGlass Group,the-spyglass-group,Ohio,OH,Westlake,147.0012,14126000,79,14,Cleveland,Telecommunications,2
43977,2445,310,SafeSplash Swim Schools,safesplash-swim-schools,Colorado,CO,Lone Tree,146.5733,8275000,30,19,Denver,Education,1
21162,2447,175,Chrome River Technologies,chrome-river-technologies,California,CA,Los Angeles,146.2603,21866824,2,9,Los Angeles,Software,5
2213,2452,660,Digital Insurance,digital-insurance,Georgia,GA,Atlanta,145.9211,116451000,29,1,Atlanta,Insurance,10
18025,2457,130,Citytwist,citytwist,Florida,FL,Boca Raton,145.5508,13191473,1,5,Miami,Advertising & Marketing,6
2173,2459,398,OpTech,optech,Michigan,MI,Troy,145.4202,49212756,50,8,Detroit,IT Services,8
17862,2468,107,Nexcess.Net,nexcessnet,Michigan,MI,Southfield,144.7877,20097664,50,14,Detroit,Telecommunications,7
423,2476,18000,PeopleShare,peopleshare,Pennsylvania,PA,Pottstown,144.1915,105857679,112,21,"Reading, PA",Human Resources,8
22437,2477,560,Coherent Solutions,coherent-solutions,Minnesota,MN,Minneapolis,144.0588,25325985,13,8,Minneapolis,IT Services,5
43982,2479,150,GW Communications,gw-communications,Texas,TX,Coppell,143.9964,25383928,8,14,Dallas,Telecommunications,1
21204,2482,200,Evolve IP,evolve-ip,Pennsylvania,PA,Wayne,143.968,58638073,49,8,Philadelphia,IT Services,4
24667,2483,195,GSF Mortgage,gsf-mortgage,Wisconsin,WI,Brookfield,143.9347,17137837,27,2,"Milwaukee-Waukesha-West Allis, WI",Financial Services,2
25557,2484,128,STONE Resource Group,stone-resource-group,Georgia,GA,Roswell,143.7958,13075500,29,8,Atlanta,IT Services,3
43984,2485,199,Car Keys Express,car-keys-express,Kentucky,KY,Louisville,143.7382,28948575,630,17,"Louisville/Jefferson County, KY-IN",Business Products & Services,1
20592,2488,102,Dixon Schwabl,dixon-schwabl,New York,NY,Victor,143.5102,71315744,71,5,"Rochester, NY",Advertising & Marketing,3
37903,2489,701,PT Solutions Physical Therapy,pt-solutions-physical-therapy,Georgia,GA,Kennesaw,143.5004,44811706,29,10,Atlanta,Health,2
43988,2498,196,Care N Assist,care-n-assist,Michigan,MI,Corunna,142.629,2607454,306,10,"Owosso, MI",Health,1
20061,2499,102,QI-Solutions,qi-solutions,California,CA,OXNARD,142.6132,10175761,67,7,"Oxnard-Thousand Oaks-Ventura, CA",Government Services,4
22838,2500,600,Partner Engineering and Science,partner-engineering-science,California,CA,Torrance,142.5925,97005018,2,23,Los Angeles,Environmental Services,3
17450,2502,244,Knight Point Systems,knight-point-systems,Virginia,VA,Reston,142.519,106060550,3,8,"Washington, DC",IT Services,6
24445,2508,192,Emerald Isle Landscaping,emerald-isle-landscaping,Colorado,CO,Denver,141.8355,11886705,30,20,Denver,Construction,4
19798,2520,101,ArdentMC,ardentmc,Virginia,VA,Reston,140.9634,23250523,3,8,"Washington, DC",IT Services,3
26301,2527,343,Door To Door Organics,door-to-door-organics,Colorado,CO,Louisville,140.6979,41005761,31,11,"Boulder, CO",Food & Beverage,3
37595,2528,127,High Country Search Group,high-country-search-group,Colorado,CO,Denver,140.6617,10582827,30,17,Denver,Business Products & Services,2
22469,2535,125,Zifty.com,ziftycom,Georgia,GA,Atlanta,140.1706,10058873,29,11,Atlanta,Food & Beverage,5
25447,2538,162,Avani Technology Solutions,avani-technology-solutions,New York,NY,Rochester,140.0143,17247411,71,8,"Rochester, NY",IT Services,3
991,2541,108,INNOVIM,innovim,Maryland,MD,Greenbelt,139.6025,17894000,3,7,"Washington, DC",Government Services,9
891,2545,300,Packsize International,packsize-international,Utah,UT,Salt Lake City,139.1453,170088681,12,15,Salt Lake City,Manufacturing,7
11421,2549,395,The Vertex Companies,the-vertex-companies,Massachusetts,MA,Weymouth,138.848,79069902,6,20,Boston,Construction,7
37491,2550,207,Unosquare,unosquare,Oregon,OR,Lake Oswego,138.8064,9676236,10,8,"Portland, OR",IT Services,2
26600,2565,6500,Effex Management Solutions,effex-management-solutions,Texas,TX,Kingwood,138.1829,143720110,22,21,Houston,Human Resources,3
44015,2566,534,Travinia Italian Kitchen Holdings,travinia-italian-kitchen-holdings,South Carolina,SC,Greenville,137.9815,21016787,1000,11,"Greenville-Anderson-Mauldin, SC",Food & Beverage,1
2482,2567,835,Big Ass Fans,big-ass-fans,Kentucky,KY,LEXINGTON,137.9534,206710098,132,15,"Lexington-Fayette, KY",Manufacturing,10
4136,2569,135,@properties,@properties,Illinois,IL,Chicago,137.7199,200173072,17,3,Chicago,Real Estate,10
44016,2571,364,IMPAQ International,impaq-international,Maryland,MD,Columbia,137.3164,58429538,35,7,Baltimore,Government Services,1
23448,2572,819,HCTec Partners,hctec-partners,Tennessee,TN,Franklin,137.2974,114481572,82,10,Nashville,Health,3
19267,2580,332,European Wax Center,european-wax-center,Florida,FL,Aventura,136.8759,83257363,1,4,Miami,Consumer Products & Services,4
2207,2582,209,Cornerstone Detention Products,cornerstone-detention-products,Alabama,AL,Madison,136.639,55585731,69,20,"Huntsville, AL",Construction,4
2821,2585,184,G&A Partners,ga-partners,Texas,TX,Houston,136.4918,1271630675,22,21,Houston,Human Resources,12
44023,2591,169,ADVANCED CARE PEDIATRICS,advanced-care-pediatrics,Georgia,GA,Atlanta,136.1534,3701943,29,10,Atlanta,Health,1
37678,2597,141,Netsync Network Solutions,netsync-network-solutions,Texas,TX,Houston,135.8345,206945327,22,8,Houston,IT Services,2
662,2602,305,YapStone,yapstone,California,CA,Walnut Creek,135.6974,160493427,4,2,San Francisco,Financial Services,9
26533,2605,40000,AtWork Group,atwork-group,Tennessee,TN,Knoxville,135.5429,257354490,99,21,"Knoxville, TN",Human Resources,3
5363,2608,110,Fetch! Pet Care,fetch-pet-care,Ohio,OH,Dayton,135.3076,2074707,39,17,"Dayton, OH",Business Products & Services,2
21531,2610,160,Bridge Partners,bridge-partners,Washington,WA,Seattle,135.1717,31207792,23,17,Seattle,Business Products & Services,5
18427,2612,350,GetWellNetwork,getwellnetwork,Maryland,MD,Bethesda,134.9966,68385202,3,10,"Washington, DC",Health,5
18324,2620,884,Trinity Solar,trinity-solar,New Jersey,NJ,Wall,134.624,167979716,9,16,New York City,Energy,4
19352,2627,280,Star2Star Communications,star2star-communications,Florida,FL,Sarasota,134.0151,52684206,1031,14,"North Port-Sarasota-Bradenton, FL",Telecommunications,6
22436,2631,140,Commuter Air Technology,commuter-air-technology,Oklahoma,OK,Oklahoma City,133.8339,61981948,38,17,"Oklahoma City, OK",Business Products & Services,5
22322,2632,102,ARGI Financial Group,argi-financial-group,Kentucky,KY,Louisville,133.8029,16396985,630,2,"Louisville/Jefferson County, KY-IN",Financial Services,8
1146,2634,1276,Consumer Cellular,consumer-cellular,Oregon,OR,Portland,133.7187,614984000,10,14,"Portland, OR",Telecommunications,8
965,2636,536,iCIMS,icims,New Jersey,NJ,Matawan,133.5558,87232460,9,9,New York City,Software,11
37313,2638,170,corp2corp,corp2corp,New Jersey,NJ,Jersey city,133.551,12013419,9,8,New York City,IT Services,2
44035,2641,243,NuAxis Innovations,nuaxis-innovations,Virginia,VA,Vienna,133.3635,24548204,3,7,"Washington, DC",Government Services,1
18103,2642,1608,DataArt,dataart,New York,NY,New York,133.3452,71540463,9,9,New York City,Software,7
44036,2643,2000,Spectraforce,spectraforce,North Carolina,NC,Raleigh,133.3078,82394232,1029,21,"Raleigh, NC",Human Resources,1
37330,2647,100,TekStream Solutions,tekstream-solutions,Georgia,GA,Atlanta,133.1612,15799000,29,8,Atlanta,IT Services,2
20995,2650,650,Accolade,accolade,Pennsylvania,PA,Plymouth Meeting,132.9353,74707000,49,10,Philadelphia,Health,3
24880,2656,267,Llamasoft,llamasoft,Michigan,MI,Ann Arbor,132.4189,37617000,84,6,"Ann Arbor, MI",Logistics & Transportation,3
7915,2660,354,DLC,dlc,California,CA,Woodland Hills,132.0231,68679615,2,2,Los Angeles,Financial Services,3
21387,2665,121,etouches,etouches,Connecticut,CT,Norwalk,131.7957,13019353,58,9,"Bridgeport-Stamford-Norwalk, CT",Software,5
37893,2666,285,Limelight Catering,limelight-catering,Illinois,IL,Chicago,131.7247,10923695,17,11,Chicago,Food & Beverage,2
6982,2671,535,Janus International Group,janus-international-group,Georgia,GA,Temple,131.2036,214028481,29,15,Atlanta,Manufacturing,3
24208,2672,181,Alphaserve Technologies,alphaserve-technologies,New York,NY,New York,131.1421,37935707,9,8,New York City,IT Services,4
22894,2675,308,DataXu,dataxu,Massachusetts,MA,Boston,131.1022,200569227,6,5,Boston,Advertising & Marketing,4
1350,2676,215,Parts Town,parts-town,Illinois,IL,Addison,131.101,143694000,17,11,Chicago,Food & Beverage,8
25895,2681,461,ProPharma Group,propharma-group,Kansas,KS,Overland Park,130.8286,59744981,21,10,"Kansas City, MO-KS",Health,3
19546,2682,625,Butterfly Effects,butterfly-effects,Florida,FL,Deerfield Beach,130.7952,16668048,1,10,Miami,Health,6
37706,2688,105,Seer Interactive,seer-interactive,Pennsylvania,PA,Philadelphia,130.5335,12154213,49,5,Philadelphia,Advertising & Marketing,2
25040,2693,775,TEC Group,tec-group,Michigan,MI,Troy,130.3831,74618873,50,21,Detroit,Human Resources,3
44051,2706,102,ROBLOX,roblox,California,CA,San Mateo,129.6571,53225262,4,4,San Francisco,Consumer Products & Services,1
24919,2707,1004,Peak Campus,peak-campus,Georgia,GA,Atlanta,129.6331,15311926,29,3,Atlanta,Real Estate,3
44053,2709,165,CodeForce 360,codeforce-360,Georgia,GA,Alpharetta,129.5955,19747226,29,8,Atlanta,IT Services,1
25305,2711,299,Talking Rain Beverage Company,talking-rain-beverage-company,Washington,WA,Preston,129.5481,341482742,23,11,Seattle,Food & Beverage,3
22883,2714,300,Jonathan's Grille,jonathans-grille,Tennessee,TN,Franklin,129.3448,14083700,82,11,Nashville,Food & Beverage,4
37743,2715,102,ARServices,arservices,Virginia,VA,Alexandria,129.3124,10623405,3,7,"Washington, DC",Government Services,2
37387,2716,136,Staff Matters,staff-matters,Arizona,AZ,Tucson,129.2992,7201131,154,21,"Tucson, AZ",Human Resources,2
25544,2722,128,Sev1Tech,sev1tech,Virginia,VA,Woodbridge,129.0605,27948493,3,8,"Washington, DC",IT Services,3
25338,2723,111,Chantel Ray Real Estate,chantel-ray-real-estate,Virginia,VA,Virginia Beach,129.0394,3433168,15,3,"Virginia Beach-Norfolk-Newport News, VA-NC",Real Estate,3
26000,2727,185,e-Builder,e-builder,Florida,FL,Plantation,128.6218,34955953,1,9,Miami,Software,3
20371,2730,157,projekt202,projekt202,Texas,TX,Addison,128.3161,28570363,8,9,Dallas,Software,6
44060,2732,142,CR architecture + design,cr-architecture-design,Ohio,OH,Cincinnati,128.2482,29097081,47,20,Cincinnati,Construction,1
22096,2733,100,Creative Environment Solutions,creative-environment-solutions,New York,NY,New York,128.2339,13339863,9,23,New York City,Environmental Services,5
23810,2734,140,AppNeta,appneta,Massachusetts,MA,Boston,128.1802,14582538,6,17,Boston,Business Products & Services,4
17714,2737,150,Community Impact Newspaper,community-impact-newspaper,Texas,TX,Pflugerville,128.1323,22092784,18,12,Austin,Media,7
22377,2738,829,Linium,linium,New York,NY,New York,127.9758,102430347,9,17,New York City,Business Products & Services,5
